food_id,protein,fat,endorsement
1420,11.8,2.4,Low Fat
1753,2.0,1.2,Low Fat
182,77.3,12.9,Premium Food
1581,35.6,6.6,Moderate Food
166,9.2,7.9,Moderate Food
1300,5.1,21.9,Premium Food
487,1.6,14.0,Premium Food
225,41.9,2.8,Low Fat
1858,3.1,0.3,Low Fat
380,11.7,9.7,Moderate Food
1803,0.071,0.092,Low Fat
1556,55.8,15.4,Premium Food
499,0.2,3.6,Low Fat
2075,0.6,0.2,Low Fat
754,4.4,19.2,Premium Food
151,2.7,0.5,Low Fat
1563,43.2,28.1,Premium Food
1920,0.0,5.0,Moderate Food
870,0.3,1.3,Low Fat
1106,81.2,77.4,Premium Food
2118,11.3,1.2,Low Fat
1140,0.032,0.002,Low Fat
1335,2.3,1.2,Low Fat
1381,24.7,1.6,Low Fat
1794,2.7,1.0,Low Fat
82,5.4,39.6,Premium Food
2270,2.0,5.1,Moderate Food
2047,0.02,0.084,Low Fat
1296,0.0,5.0,Moderate Food
812,39.2,2.3,Low Fat
845,0.072,2.2,Low Fat
1024,0.0,2.0,Low Fat
237,6.4,8.6,Moderate Food
1441,0.0,13.5,Premium Food
1557,4.7,6.2,Moderate Food
2165,0.7,0.5,Low Fat
2236,1.5,6.6,Moderate Food
1682,1.9,0.2,Low Fat
89,3.3,10.2,Premium Food
388,14.6,7.8,Moderate Food
428,44.1,3.9,Low Fat
502,0.9,1.7,Low Fat
874,4.8,13.3,Premium Food
1482,181.6,74.3,Premium Food
2384,5.2,4.9,Low Fat
2347,1.5,0.4,Low Fat
970,72.9,22.6,Premium Food
447,30.4,20.9,Premium Food
1293,3.1,0.4,Low Fat
1665,0.2,0.075,Low Fat
1029,1.0,0.2,Low Fat
2118,11.3,1.2,Low Fat
218,20.4,27.0,Premium Food
1346,3.0,0.3,Low Fat
1224,3.6,1.0,Low Fat
1169,4.9,0.6,Low Fat
824,13.3,11.2,Premium Food
436,171.1,138.6,Premium Food
124,0.1,0.1,Low Fat
2243,0.0,13.6,Premium Food
176,64.8,12.1,Premium Food
1898,0.1,2.7,Low Fat
221,13.4,18.4,Premium Food
1795,4.4,1.5,Low Fat
623,20.6,24.2,Premium Food
297,0.1,0.2,Low Fat
1273,23.0,4.5,Low Fat
1495,18.5,92.3,Premium Food
2140,4.1,8.8,Moderate Food
144,155.8,35.1,Premium Food
1162,24.8,1.1,Low Fat
2172,4.6,1.8,Low Fat
2346,0.7,0.3,Low Fat
77,0.3,0.037,Low Fat
328,0.5,0.8,Low Fat
587,0.0,0.3,Low Fat
382,1.0,3.7,Low Fat
1272,23.1,4.5,Low Fat
1924,7.5,2.1,Low Fat
1579,0.6,0.6,Low Fat
1643,0.0,0.009,Low Fat
1263,6.7,6.6,Moderate Food
28,5.9,2.7,Low Fat
1491,13.0,95.5,Premium Food
1465,0.024,0.018,Low Fat
222,10.7,27.1,Premium Food
1713,5.0,0.7,Low Fat
1359,1.7,0.2,Low Fat
2033,2.6,0.3,Low Fat
273,0.7,0.3,Low Fat
2062,17.9,54.9,Premium Food
1599,200.6,303.5,Premium Food
707,4.8,16.7,Premium Food
594,1.6,0.6,Low Fat
63,0.6,0.084,Low Fat
503,1.0,5.5,Moderate Food
1913,26.4,37.5,Premium Food
1857,39.8,8.6,Moderate Food
1774,0.009,1.0,Low Fat
1624,11.0,0.5,Low Fat
2020,4.3,0.3,Low Fat
1199,0.037,11.5,Premium Food
2002,28.2,7.0,Moderate Food
525,1.6,0.036,Low Fat
84,32.8,16.6,Premium Food
270,2.6,0.3,Low Fat
38,2.0,1.4,Low Fat
1260,2.5,0.1,Low Fat
485,0.013,0.055,Low Fat
1814,3.7,0.2,Low Fat
1287,0.2,0.2,Low Fat
2094,9.8,1.6,Low Fat
1537,2.4,1.6,Low Fat
1797,51.9,59.3,Premium Food
1250,42.2,8.3,Moderate Food
1358,0.5,0.084,Low Fat
506,11.1,40.8,Premium Food
828,3.1,4.5,Low Fat
1395,0.2,0.066,Low Fat
1039,4.1,1.6,Low Fat
805,4.6,1.8,Low Fat
1680,1.5,0.1,Low Fat
730,57.7,68.1,Premium Food
1256,0.4,0.07,Low Fat
1410,6.4,4.5,Low Fat
1449,0.3,0.001,Low Fat
1831,11.4,24.0,Premium Food
926,2.1,4.2,Low Fat
1118,62.5,53.5,Premium Food
1284,3.0,6.4,Moderate Food
1437,1.8,4.8,Low Fat
1388,18.6,2.0,Low Fat
1976,48.4,2.3,Low Fat
1194,0.3,0.2,Low Fat
2231,83.1,10.0,Moderate Food
2163,25.1,6.3,Moderate Food
256,4.0,0.8,Low Fat
1109,4.6,7.5,Moderate Food
2131,1.9,0.3,Low Fat
162,7.7,1.3,Low Fat
1900,0.1,2.6,Low Fat
649,3.0,4.0,Low Fat
1062,0.1,0.1,Low Fat
87,12.0,0.5,Low Fat
1821,28.6,13.0,Premium Food
670,6.7,12.8,Premium Food
551,10.0,4.0,Low Fat
1153,0.5,0.1,Low Fat
1196,0.036,0.061,Low Fat
1592,2.3,3.4,Low Fat
749,3.0,15.8,Premium Food
970,72.9,22.6,Premium Food
687,12.8,24.7,Premium Food
1311,15.0,1.1,Low Fat
406,8.0,6.5,Moderate Food
437,16.2,23.7,Premium Food
794,0.6,0.2,Low Fat
1518,24.9,55.8,Premium Food
835,20.2,3.1,Low Fat
49,0.6,0.2,Low Fat
1621,12.1,35.4,Premium Food
2102,22.8,2.3,Low Fat
1935,0.3,0.6,Low Fat
1184,13.7,1.6,Low Fat
293,7.3,6.6,Moderate Food
986,71.7,5.1,Moderate Food
1570,44.0,9.7,Moderate Food
2330,37.8,11.6,Premium Food
324,13.9,12.3,Premium Food
2287,26.3,4.7,Low Fat
1992,2.3,0.5,Low Fat
1996,0.01,0.069,Low Fat
1783,0.5,0.4,Low Fat
2358,53.6,7.3,Moderate Food
1014,32.9,16.6,Premium Food
1384,25.0,3.6,Low Fat
1088,4.6,0.3,Low Fat
1115,65.9,156.0,Premium Food
1167,0.1,0.056,Low Fat
185,0.0,12.8,Premium Food
873,2.4,5.6,Moderate Food
1130,0.2,0.012,Low Fat
624,66.6,67.6,Premium Food
1615,81.6,91.1,Premium Food
1672,2.4,0.2,Low Fat
341,2.6,0.6,Low Fat
2387,0.5,0.022,Low Fat
300,0.2,1.9,Low Fat
586,33.4,1.5,Low Fat
831,1.9,4.3,Low Fat
1736,2.0,0.1,Low Fat
946,16.7,5.7,Moderate Food
505,6.2,24.0,Premium Food
316,5.9,7.3,Moderate Food
621,5.7,3.1,Low Fat
1983,0.4,0.077,Low Fat
1200,0.082,6.7,Moderate Food
1526,0.023,0.6,Low Fat
146,3.5,3.9,Low Fat
688,1.3,0.1,Low Fat
1530,6.3,4.7,Low Fat
972,2.7,1.0,Low Fat
796,5.7,2.3,Low Fat
1294,3.3,0.5,Low Fat
1692,14.0,12.7,Premium Food
1703,22.1,29.1,Premium Food
1575,17.7,12.0,Premium Food
1523,5.5,2.9,Low Fat
1570,44.0,9.7,Moderate Food
524,3.7,2.2,Low Fat
2240,15.6,13.7,Premium Food
709,4.6,16.4,Premium Food
1624,11.0,0.5,Low Fat
1422,10.6,13.0,Premium Food
1100,43.5,35.3,Premium Food
1182,12.6,9.4,Moderate Food
1163,2.2,0.5,Low Fat
2255,11.0,4.4,Low Fat
1206,3.9,8.9,Moderate Food
1990,30.3,14.1,Premium Food
2150,0.7,4.1,Low Fat
2107,0.1,3.9,Low Fat
1897,86.9,4.0,Low Fat
878,0.6,0.2,Low Fat
331,0.2,0.1,Low Fat
170,60.2,38.2,Premium Food
1043,12.0,21.1,Premium Food
988,4.6,2.5,Low Fat
737,2.5,0.2,Low Fat
1671,18.1,94.3,Premium Food
1421,2.5,1.6,Low Fat
636,48.6,54.1,Premium Food
318,5.7,2.0,Low Fat
1881,4.3,0.5,Low Fat
634,0.2,0.4,Low Fat
4,1.0,0.7,Low Fat
1691,13.7,15.5,Premium Food
465,14.7,8.8,Moderate Food
1526,0.023,0.6,Low Fat
946,16.7,5.7,Moderate Food
1962,5.6,1.7,Low Fat
1627,1.3,3.2,Low Fat
1477,0.2,0.1,Low Fat
1147,17.9,0.8,Low Fat
1945,6.0,0.046,Low Fat
2176,4.9,1.9,Low Fat
1376,4.9,7.2,Moderate Food
1079,3.2,0.8,Low Fat
248,44.9,9.4,Moderate Food
2040,2.0,0.002,Low Fat
2359,4.6,0.6,Low Fat
1757,9.4,2.2,Low Fat
1477,0.2,0.1,Low Fat
715,0.9,0.2,Low Fat
796,5.7,2.3,Low Fat
1074,3.2,0.2,Low Fat
1037,9.0,17.8,Premium Food
903,21.9,67.0,Premium Food
524,3.7,2.2,Low Fat
2072,11.7,11.4,Premium Food
31,4.5,7.9,Moderate Food
1973,20.7,8.9,Moderate Food
645,10.4,0.8,Low Fat
704,2.1,0.6,Low Fat
40,5.8,1.4,Low Fat
972,2.7,1.0,Low Fat
438,2.0,6.1,Moderate Food
171,47.1,35.6,Premium Food
441,7.2,4.7,Low Fat
1602,46.8,98.5,Premium Food
1875,5.3,3.9,Low Fat
570,0.3,0.069,Low Fat
1723,1.4,0.4,Low Fat
716,1.1,1.0,Low Fat
719,2.4,1.8,Low Fat
1953,41.2,72.1,Premium Food
965,24.3,6.6,Moderate Food
2247,1.7,0.054,Low Fat
2318,0.1,0.003,Low Fat
6,9.4,37.7,Premium Food
76,0.4,0.074,Low Fat
556,0.0,13.6,Premium Food
1932,22.8,1.0,Low Fat
698,0.8,0.9,Low Fat
2019,23.1,76.1,Premium Food
978,0.2,0.2,Low Fat
2023,4.7,12.1,Premium Food
1942,67.9,37.1,Premium Food
2321,5.1,5.7,Moderate Food
947,0.7,0.074,Low Fat
1575,17.7,12.0,Premium Food
1747,62.8,54.5,Premium Food
474,2.7,0.3,Low Fat
2172,4.6,1.8,Low Fat
446,12.3,3.2,Low Fat
1408,4.6,0.6,Low Fat
1458,7.9,0.6,Low Fat
61,0.9,0.2,Low Fat
2182,50.9,23.1,Premium Food
2106,9.8,10.4,Premium Food
2075,0.6,0.2,Low Fat
1809,3.6,3.3,Low Fat
907,12.6,1.0,Low Fat
931,0.8,0.3,Low Fat
1237,2.3,10.0,Moderate Food
444,2.9,8.6,Moderate Food
1583,50.0,7.8,Moderate Food
1044,0.2,0.1,Low Fat
2100,9.1,7.4,Moderate Food
290,7.0,6.7,Moderate Food
748,0.5,1.9,Low Fat
2362,8.3,12.7,Premium Food
2298,6.7,0.1,Low Fat
57,0.2,0.015,Low Fat
1801,4.6,10.9,Premium Food
2073,0.2,0.3,Low Fat
1216,13.7,17.3,Premium Food
505,6.2,24.0,Premium Food
1029,1.0,0.2,Low Fat
1850,7.7,7.5,Moderate Food
150,0.6,0.3,Low Fat
1204,0.2,0.1,Low Fat
982,30.0,0.8,Low Fat
1117,71.0,33.5,Premium Food
821,0.4,0.2,Low Fat
629,1.1,0.2,Low Fat
2070,5.7,0.9,Low Fat
2047,0.02,0.084,Low Fat
2304,17.4,0.6,Low Fat
717,20.0,4.4,Low Fat
2014,0.0,13.6,Premium Food
620,0.8,2.9,Low Fat
971,5.5,1.9,Low Fat
73,25.5,31.9,Premium Food
1008,3.9,17.3,Premium Food
1406,0.4,0.4,Low Fat
1635,5.4,19.8,Premium Food
1059,7.4,0.9,Low Fat
1351,2.2,0.7,Low Fat
190,21.9,10.0,Moderate Food
1654,33.7,10.9,Premium Food
841,34.6,3.7,Low Fat
676,0.3,14.7,Premium Food
811,12.9,0.7,Low Fat
1434,2.1,5.4,Moderate Food
2070,5.7,0.9,Low Fat
521,4.6,2.9,Low Fat
625,11.2,2.7,Low Fat
395,0.068,0.056,Low Fat
1875,5.3,3.9,Low Fat
269,1.3,0.2,Low Fat
1630,6.7,20.5,Premium Food
1385,20.1,2.4,Low Fat
747,28.4,1.6,Low Fat
1202,0.058,9.8,Moderate Food
1105,67.7,43.7,Premium Food
1493,31.0,43.7,Premium Food
815,2.6,0.7,Low Fat
2390,5.9,0.4,Low Fat
1091,0.7,3.3,Low Fat
2097,5.1,3.2,Low Fat
1685,1.2,0.1,Low Fat
2345,0.0,16.0,Premium Food
1933,1.3,0.054,Low Fat
1122,55.0,51.7,Premium Food
2037,0.8,9.1,Moderate Food
1260,2.5,0.1,Low Fat
1590,3.3,4.6,Low Fat
213,5.5,14.4,Premium Food
868,0.029,0.4,Low Fat
711,0.0,3.1,Low Fat
1788,7.9,0.4,Low Fat
453,6.6,5.5,Moderate Food
1305,0.028,0.002,Low Fat
817,0.4,0.2,Low Fat
788,123.2,9.1,Moderate Food
626,9.9,4.4,Low Fat
2174,25.8,34.9,Premium Food
1070,0.5,0.2,Low Fat
697,0.9,0.019,Low Fat
2379,2.1,0.6,Low Fat
2329,37.7,11.6,Premium Food
472,19.6,19.7,Premium Food
2220,62.9,23.8,Premium Food
2370,43.1,5.1,Moderate Food
2266,2.4,0.5,Low Fat
224,15.2,0.9,Low Fat
1212,0.0,11.7,Premium Food
294,9.1,8.1,Moderate Food
1602,46.8,98.5,Premium Food
2370,43.1,5.1,Moderate Food
364,1.2,1.6,Low Fat
470,14.6,14.1,Premium Food
711,0.0,3.1,Low Fat
387,17.0,68.6,Premium Food
1111,63.8,45.0,Premium Food
1172,3.5,9.0,Moderate Food
1524,0.6,8.4,Moderate Food
91,8.2,12.5,Premium Food
1807,78.7,44.0,Premium Food
98,10.0,1.5,Low Fat
934,1.0,0.2,Low Fat
1180,0.4,4.0,Low Fat
176,64.8,12.1,Premium Food
2100,9.1,7.4,Moderate Food
2340,7.5,0.8,Low Fat
2348,6.5,0.6,Low Fat
117,4.7,0.5,Low Fat
1624,11.0,0.5,Low Fat
189,5.5,6.3,Moderate Food
1887,1.7,4.0,Low Fat
1267,2.4,2.4,Low Fat
2009,0.4,0.6,Low Fat
605,8.1,4.5,Low Fat
1468,4.9,1.8,Low Fat
1261,1.8,0.1,Low Fat
565,0.0,71.5,Premium Food
1068,0.8,0.2,Low Fat
769,0.0,9.3,Moderate Food
690,1.3,0.3,Low Fat
2179,9.1,10.8,Premium Food
748,0.5,1.9,Low Fat
1811,7.9,23.8,Premium Food
619,1.4,0.7,Low Fat
1204,0.2,0.1,Low Fat
65,0.4,0.1,Low Fat
1910,79.5,24.9,Premium Food
1637,1.5,1.8,Low Fat
144,155.8,35.1,Premium Food
332,0.9,0.1,Low Fat
1907,44.7,2.9,Low Fat
595,1.9,10.0,Moderate Food
772,3.6,1.7,Low Fat
1102,85.8,60.7,Premium Food
1870,1.1,3.7,Low Fat
1671,18.1,94.3,Premium Food
1453,5.5,0.7,Low Fat
2292,0.0,13.6,Premium Food
1824,0.7,1.9,Low Fat
1874,0.6,0.061,Low Fat
784,4.5,0.8,Low Fat
2128,1.5,0.2,Low Fat
1797,51.9,59.3,Premium Food
451,10.1,9.8,Moderate Food
1596,205.5,23.3,Premium Food
1502,0.2,0.05,Low Fat
1303,7.2,36.0,Premium Food
543,4.4,4.4,Low Fat
2167,5.5,1.6,Low Fat
451,10.1,9.8,Moderate Food
2096,30.8,17.9,Premium Food
245,2.6,9.2,Moderate Food
1810,80.9,53.1,Premium Food
2192,8.1,15.4,Premium Food
2318,0.1,0.003,Low Fat
1927,29.6,18.6,Premium Food
662,0.6,0.048,Low Fat
733,34.6,9.7,Moderate Food
2307,2.5,1.1,Low Fat
2093,0.0,13.6,Premium Food
1590,3.3,4.6,Low Fat
1803,0.071,0.092,Low Fat
95,28.1,20.1,Premium Food
1549,13.2,402.3,Premium Food
504,5.9,1.4,Low Fat
2265,2.4,3.2,Low Fat
1940,0.052,3.8,Low Fat
25,0.3,0.7,Low Fat
914,0.0,5.0,Moderate Food
1007,0.0,13.6,Premium Food
1034,6.0,2.8,Low Fat
1216,13.7,17.3,Premium Food
2198,0.8,3.9,Low Fat
151,2.7,0.5,Low Fat
600,6.7,9.4,Moderate Food
1525,1.2,0.3,Low Fat
1732,2.4,0.3,Low Fat
11,17.3,0.2,Low Fat
1032,0.003,0.085,Low Fat
296,0.0,0.9,Low Fat
1690,7.0,11.4,Premium Food
1277,14.2,0.8,Low Fat
395,0.068,0.056,Low Fat
1331,3.1,1.5,Low Fat
167,0.0,3.1,Low Fat
1714,16.9,5.2,Moderate Food
1631,4.9,23.5,Premium Food
323,0.9,0.3,Low Fat
1561,4.3,5.6,Moderate Food
1925,1.8,1.1,Low Fat
575,33.8,12.2,Premium Food
1900,0.1,2.6,Low Fat
1611,31.4,37.2,Premium Food
870,0.3,1.3,Low Fat
2166,0.8,1.0,Low Fat
1728,14.2,48.8,Premium Food
1583,50.0,7.8,Moderate Food
2163,25.1,6.3,Moderate Food
1782,2.0,0.4,Low Fat
94,15.4,42.5,Premium Food
1769,33.1,2.4,Low Fat
203,0.8,0.078,Low Fat
1865,14.2,0.5,Low Fat
2080,2.1,4.3,Low Fat
1837,0.0,1.2,Low Fat
58,0.1,0.01,Low Fat
304,2.0,0.2,Low Fat
731,0.3,0.053,Low Fat
275,14.7,5.4,Moderate Food
2031,1.3,0.3,Low Fat
1911,82.1,17.3,Premium Food
129,3.5,0.7,Low Fat
896,0.2,0.043,Low Fat
1338,1.7,0.7,Low Fat
2072,11.7,11.4,Premium Food
966,22.0,9.5,Moderate Food
325,0.0,9.0,Moderate Food
1429,1.6,0.094,Low Fat
1431,0.5,1.3,Low Fat
481,79.2,41.2,Premium Food
1983,0.4,0.077,Low Fat
944,2.0,0.2,Low Fat
2149,16.4,5.2,Moderate Food
1758,3.2,0.4,Low Fat
1202,0.058,9.8,Moderate Food
296,0.0,0.9,Low Fat
1691,13.7,15.5,Premium Food
19,0.1,0.2,Low Fat
2074,0.057,0.013,Low Fat
1374,9.2,0.8,Low Fat
1453,5.5,0.7,Low Fat
1103,47.7,15.1,Premium Food
1052,12.2,0.5,Low Fat
1921,0.4,2.0,Low Fat
134,0.2,0.089,Low Fat
799,5.9,1.4,Low Fat
1331,3.1,1.5,Low Fat
295,4.7,12.0,Premium Food
1912,84.4,22.2,Premium Food
1285,3.4,0.7,Low Fat
141,15.3,11.5,Premium Food
1826,0.0,13.6,Premium Food
460,38.6,12.1,Premium Food
1460,0.7,4.6,Low Fat
165,61.8,11.2,Premium Food
2105,67.6,8.9,Moderate Food
1874,0.6,0.061,Low Fat
380,11.7,9.7,Moderate Food
1449,0.3,0.001,Low Fat
2044,1.8,2.3,Low Fat
745,1.3,1.4,Low Fat
2310,1.8,9.6,Moderate Food
1329,3.1,1.3,Low Fat
2065,11.6,8.8,Moderate Food
1579,0.6,0.6,Low Fat
1146,6.9,0.4,Low Fat
1235,7.4,2.4,Low Fat
916,35.2,30.7,Premium Food
476,1.8,0.2,Low Fat
13,0.1,1.0,Low Fat
394,3.7,1.6,Low Fat
758,37.6,23.8,Premium Food
623,20.6,24.2,Premium Food
1902,2.4,0.6,Low Fat
880,0.0,0.4,Low Fat
1673,32.8,11.0,Premium Food
2211,79.2,66.9,Premium Food
510,2.2,0.3,Low Fat
1422,10.6,13.0,Premium Food
129,3.5,0.7,Low Fat
1633,1.0,0.099,Low Fat
1001,14.7,10.4,Premium Food
995,8.0,18.5,Premium Food
83,0.0,14.0,Premium Food
972,2.7,1.0,Low Fat
209,27.2,36.0,Premium Food
1939,0.0,13.6,Premium Food
2186,0.8,0.2,Low Fat
1820,41.1,39.3,Premium Food
1484,0.097,0.061,Low Fat
1706,8.1,3.6,Low Fat
2250,9.7,1.7,Low Fat
1477,0.2,0.1,Low Fat
1005,0.0,0.067,Low Fat
2219,56.2,7.9,Moderate Food
403,0.0,0.013,Low Fat
927,0.4,0.9,Low Fat
1928,0.0,9.9,Moderate Food
362,0.3,0.098,Low Fat
95,28.1,20.1,Premium Food
1726,0.039,0.3,Low Fat
1225,1.5,0.4,Low Fat
1659,175.0,0.4,Low Fat
1809,3.6,3.3,Low Fat
1523,5.5,2.9,Low Fat
2285,3.1,1.3,Low Fat
371,1.1,0.2,Low Fat
372,6.4,9.3,Moderate Food
654,14.4,0.7,Low Fat
784,4.5,0.8,Low Fat
2052,0.6,0.042,Low Fat
2115,1.2,0.1,Low Fat
1034,6.0,2.8,Low Fat
1268,4.3,3.4,Low Fat
1537,2.4,1.6,Low Fat
1075,0.034,0.029,Low Fat
1448,0.6,0.2,Low Fat
977,1.4,0.5,Low Fat
1746,62.4,47.7,Premium Food
1336,1.6,4.5,Low Fat
919,1.6,0.5,Low Fat
243,17.9,3.4,Low Fat
1894,0.9,0.2,Low Fat
197,8.0,2.9,Low Fat
2187,1.1,0.1,Low Fat
1997,1.4,0.7,Low Fat
1530,6.3,4.7,Low Fat
984,7.1,0.3,Low Fat
1059,7.4,0.9,Low Fat
1849,6.5,7.6,Moderate Food
1565,3.3,4.1,Low Fat
850,3.3,1.6,Low Fat
1158,68.4,4.1,Low Fat
807,0.021,0.086,Low Fat
1901,1.5,0.1,Low Fat
916,35.2,30.7,Premium Food
559,1.5,9.1,Moderate Food
830,0.086,13.6,Premium Food
1397,0.0,12.0,Premium Food
856,5.2,6.3,Moderate Food
896,0.2,0.043,Low Fat
1192,4.2,4.2,Low Fat
1089,2.9,10.6,Premium Food
1536,0.0,0.2,Low Fat
498,2.7,11.9,Premium Food
2089,0.1,0.047,Low Fat
993,5.1,2.3,Low Fat
1725,0.2,6.7,Moderate Food
1672,2.4,0.2,Low Fat
70,3.5,0.4,Low Fat
770,17.2,12.2,Premium Food
951,5.6,0.1,Low Fat
47,4.2,5.0,Moderate Food
2357,53.4,7.3,Moderate Food
1238,6.1,1.7,Low Fat
1252,5.3,0.6,Low Fat
854,6.5,3.2,Low Fat
1696,113.7,63.9,Premium Food
2224,85.5,40.9,Premium Food
525,1.6,0.036,Low Fat
2229,64.1,26.9,Premium Food
280,5.7,1.0,Low Fat
1630,6.7,20.5,Premium Food
1668,2.6,0.5,Low Fat
1001,14.7,10.4,Premium Food
1115,65.9,156.0,Premium Food
1372,9.0,4.3,Low Fat
2279,0.7,0.4,Low Fat
281,15.1,3.7,Low Fat
835,20.2,3.1,Low Fat
1762,3.6,2.4,Low Fat
647,10.7,2.0,Low Fat
1409,13.9,1.9,Low Fat
1927,29.6,18.6,Premium Food
1594,77.9,81.6,Premium Food
1249,21.9,4.9,Low Fat
1946,13.3,2.1,Low Fat
555,0.2,0.2,Low Fat
396,5.0,22.0,Premium Food
2389,0.054,0.4,Low Fat
1553,2.7,3.2,Low Fat
1654,33.7,10.9,Premium Food
2239,1.5,0.2,Low Fat
2386,5.0,1.5,Low Fat
1768,32.2,18.0,Premium Food
1802,10.1,0.7,Low Fat
2215,95.2,14.0,Premium Food
2196,0.0,75.0,Premium Food
2277,1.7,0.4,Low Fat
1293,3.1,0.4,Low Fat
791,17.9,16.1,Premium Food
2109,20.0,11.9,Premium Food
568,0.0,13.6,Premium Food
432,34.4,25.5,Premium Food
74,0.6,0.3,Low Fat
1373,1.0,0.4,Low Fat
2309,4.9,11.5,Premium Food
983,31.5,0.9,Low Fat
801,14.3,22.3,Premium Food
1235,7.4,2.4,Low Fat
818,0.1,0.039,Low Fat
2378,1.8,0.1,Low Fat
1981,11.8,3.1,Low Fat
2269,0.8,3.3,Low Fat
1306,1.2,0.2,Low Fat
291,27.8,18.0,Premium Food
1152,6.0,8.2,Moderate Food
163,19.8,3.6,Low Fat
1199,0.037,11.5,Premium Food
211,7.1,16.5,Premium Food
1112,79.6,84.6,Premium Food
17,31.5,1.0,Low Fat
1514,11.0,1.3,Low Fat
898,2.9,12.1,Premium Food
1563,43.2,28.1,Premium Food
1396,4.2,7.7,Moderate Food
1426,1.9,0.1,Low Fat
439,7.5,6.9,Moderate Food
1647,1.3,10.1,Premium Food
1471,13.0,13.2,Premium Food
1856,39.9,8.6,Moderate Food
650,0.2,0.014,Low Fat
1185,0.4,1.7,Low Fat
741,8.2,2.0,Low Fat
907,12.6,1.0,Low Fat
414,11.1,2.6,Low Fat
777,0.0,16.0,Premium Food
18,0.1,0.075,Low Fat
1664,1.6,0.006,Low Fat
511,0.0,2.9,Low Fat
5,2.3,8.9,Moderate Food
1597,17.3,8.9,Moderate Food
2353,1.8,0.7,Low Fat
1914,9.4,3.6,Low Fat
2316,1.2,0.2,Low Fat
1297,2.2,8.2,Moderate Food
1692,14.0,12.7,Premium Food
275,14.7,5.4,Moderate Food
1951,8.7,8.2,Moderate Food
2244,0.007,8.4,Moderate Food
1785,0.005,0.1,Low Fat
772,3.6,1.7,Low Fat
2192,8.1,15.4,Premium Food
7,1.7,6.8,Moderate Food
1326,0.1,0.8,Low Fat
2327,21.7,3.3,Low Fat
1279,13.6,1.0,Low Fat
1367,6.4,0.3,Low Fat
1729,0.1,0.034,Low Fat
1564,46.4,36.3,Premium Food
761,3.8,2.4,Low Fat
826,15.1,19.6,Premium Food
1762,3.6,2.4,Low Fat
966,22.0,9.5,Moderate Food
1650,35.3,22.9,Premium Food
821,0.4,0.2,Low Fat
2363,0.9,0.1,Low Fat
2088,0.8,0.069,Low Fat
411,36.3,16.1,Premium Food
24,2.0,5.7,Moderate Food
1248,5.2,0.3,Low Fat
68,4.0,5.7,Moderate Food
1852,12.1,1.8,Low Fat
1707,8.5,3.6,Low Fat
309,3.6,0.3,Low Fat
249,6.6,1.4,Low Fat
1434,2.1,5.4,Moderate Food
1351,2.2,0.7,Low Fat
1043,12.0,21.1,Premium Food
1833,4.3,11.2,Premium Food
60,0.0,4.5,Low Fat
1877,5.9,1.3,Low Fat
757,6.7,4.2,Low Fat
239,0.3,0.4,Low Fat
2082,0.049,0.6,Low Fat
1309,6.4,0.7,Low Fat
824,13.3,11.2,Premium Food
1291,0.0,14.0,Premium Food
2267,30.4,1.9,Low Fat
1417,0.4,0.1,Low Fat
1989,4.4,0.4,Low Fat
1928,0.0,9.9,Moderate Food
911,93.4,10.5,Premium Food
1104,60.3,9.2,Moderate Food
1830,13.0,17.1,Premium Food
191,37.0,19.0,Premium Food
62,5.4,5.3,Moderate Food
1150,14.7,0.7,Low Fat
1122,55.0,51.7,Premium Food
721,2.7,0.9,Low Fat
1039,4.1,1.6,Low Fat
377,28.3,36.2,Premium Food
1022,2.4,1.5,Low Fat
1158,68.4,4.1,Low Fat
28,5.9,2.7,Low Fat
1632,7.0,9.0,Moderate Food
588,2.2,0.2,Low Fat
2359,4.6,0.6,Low Fat
1841,1.8,0.091,Low Fat
2276,0.8,0.006,Low Fat
2199,2.2,5.7,Moderate Food
2323,13.2,1.2,Low Fat
1082,3.2,0.2,Low Fat
176,64.8,12.1,Premium Food
664,2.8,0.2,Low Fat
729,52.1,58.6,Premium Food
223,12.4,3.4,Low Fat
1987,36.8,47.4,Premium Food
1943,7.1,4.8,Low Fat
157,19.8,2.3,Low Fat
1151,38.2,1.2,Low Fat
1250,42.2,8.3,Moderate Food
2184,2.0,0.4,Low Fat
1444,0.5,1.3,Low Fat
363,0.3,0.045,Low Fat
683,9.5,7.2,Moderate Food
162,7.7,1.3,Low Fat
1560,67.6,43.7,Premium Food
2159,3.2,4.5,Low Fat
53,3.0,15.6,Premium Food
457,20.6,6.2,Moderate Food
10,5.8,60.2,Premium Food
183,4.3,9.9,Moderate Food
1850,7.7,7.5,Moderate Food
723,37.7,1.4,Low Fat
1686,9.2,0.3,Low Fat
2237,5.2,3.6,Low Fat
2124,3.8,0.5,Low Fat
827,0.9,0.013,Low Fat
1243,3.4,4.3,Low Fat
1068,0.8,0.2,Low Fat
1201,0.031,11.3,Premium Food
886,0.5,0.029,Low Fat
409,0.2,4.0,Low Fat
1653,38.3,18.0,Premium Food
2129,1.9,0.8,Low Fat
286,22.4,0.9,Low Fat
2030,0.7,0.1,Low Fat
1273,23.0,4.5,Low Fat
1688,39.0,63.3,Premium Food
617,0.0,0.09,Low Fat
1674,1.0,0.06,Low Fat
947,0.7,0.074,Low Fat
1677,3.0,0.8,Low Fat
1334,2.3,1.2,Low Fat
